road,id,model_type,name,lat,lon,length,condition,road_lrp,nearest_road,distance_to_nearest_road
N106,N106_75,link,"Rangamati 38 km,Betbunia 6 km",22.5386663,91.9565556,0.04899999999999949,,N106LRP031,N1_445,22.195077681376585
N106,N106_76,bridge,GODARPUR ARCH MASONARY,22.5385715529411,91.9626192764705,0.6260000000000012,D,N106LRP031c,N1_445,22.497615831828703
N106,N106_77,link,"Rangamati 37 km,Betbunia 5 km",22.5385552,91.9651111,0.254999999999999,,N106LRP032,N1_445,22.627892083215936
N106,N106_78,bridge,GODAR PAR,22.5382539349693,91.968204193865,0.2789999999999999,A,N106LRP032a,N1_445,22.766074101774205
N106,N106_79,bridge,GODAR PAR ARCH,22.5401736559278,91.9690544966494,0.36400000000000077,A,N106LRP032c,N1_445,22.993400317563463
N106,N106_80,bridge,1ST CHEEK POST,22.5407718486891,91.9700912977528,0.17599999999999838,A,N106LRP032d,N1_445,23.106222472825774
N106,N106_81,bridge,CHEEK POST ARSH MASONARY,22.5410358936329,91.9714262033707,0.1410000000000018,C,N106LRP033a,N1_445,23.20408715940084
N106,N106_82,link,Km post missing,22.5411108,91.9718049,0.03999999999999915,,N106LRP033,N1_445,23.231929328561392
N106,N106_83,bridge,DILBABUNRA,22.5411661895705,91.9723476699386,0.06500000000000128,A,N106LRP033b,N1_445,23.267019910571644
N106,N106_84,bridge,AMTULA BOX,22.5412352134969,91.9730240447852,0.08099999999999952,B,N106LRP033c,N1_445,23.31086327978011
N106,N106_85,link,"Rangamati 36 km,Betbunia 4 km",22.5413886,91.9742493,0.12300000000000111,,N106LRP034,N1_445,23.393256762532015
N106,N106_86,bridge,New para box culvert,22.5415036119718,91.9746998239436,0.04899999999999949,B,N106LRP033d,N1_445,23.4291229051317
N106,N106_87,link,"Rangamati 35 km, Betbunia 3 km",22.539083,91.9822493,0.9819999999999993,,N106LRP035,N1_445,23.638191969590533
N106,N106_88,bridge,Morartak,22.5391385578947,91.9823604157894,0.014000000000002899,C,N106LRP034c,N1_445,23.649785330862418
N106,N106_89,bridge,MONARTECK CULVERT,22.5403435451612,91.9841895612903,0.259999999999998,B,N106LRP034d,N1_445,23.867259001070646
N106,N106_90,bridge,CHAIRMAN GHAT BOX CULVERT(R),22.5427734848214,91.9853667017857,0.3159999999999954,D,N106LRP034e,N1_445,24.157930225161707
N106,N106_91,bridge,Chairman Gate 2,22.5439338567901,91.9855106148148,0.13500000000000512,A,N106LRP035a,N1_445,24.2722485148131
N106,N106_92,bridge,CHAIRMAN GATE BOX CULVERT,22.5447815512195,91.9859346146341,0.11199999999999477,A,N106LRP035b,N1_445,24.3745103168772
N106,N106_93,link,"Rangamati 34 km, Betbunia 2 km",22.5459997,91.9871108,0.18599999999999994,,N106LRP036,N1_445,24.554663439876208
N106,N106_94,bridge,PAHARPARA ARCH MAS,22.5466522340277,91.9882234256944,0.1560000000000059,A,N106LRP035c,N1_445,24.67951151686806
N106,N106_95,bridge,BETBUNIA BOX CULVERT,22.5465993096491,91.9892642754386,0.12599999999999767,A,N106LRP035d,N1_445,24.736044716278506
N106,N106_96,bridge,BETBUNIA ARCH MASONRY,22.5459227650429,91.9908201744985,0.17999999999999972,A,N106LRP035e,N1_445,24.76708610684187
N106,N106_97,bridge,BET BUNIA ARCH MA,22.5458113346704,91.9910608621776,0.027999999999998693,A,N106LRP035f,N1_445,24.77138479873759
N106,N106_98,bridge,BETBEAINA BOX CULVERT,22.5454676462963,91.9952659935185,0.472999999999999,A,N106LRP036a,N1_445,24.9944928953652
N106,N106_99,link,"Rangamati 34 km, Betbunia 1 km",22.5457497,91.9966386,0.14400000000000546,,N106LRP037,N1_445,25.103659783455818
N106,N106_100,bridge,SUP NALA SUBMARGE,22.5455193036437,92.0050399445344,0.5239999999999938,A,N106LRP037a,N1_445,25.60820899056888
N106,N106_101,bridge,GUYATAL CULVERT,22.5453884125506,92.005236281174,0.2910000000000039,B,N106LRP037b,N1_445,25.60927826525539
N106,N106_102,link,Km post missing,22.5453052,92.0053611,0.18500000000000227,,N106LRP038,N1_445,25.609970599440675
N106,N106_103,bridge,SHIKDER PARA CULVERT,22.5447626163771,92.0067854176178,0.16399999999999437,A,N106LRP037c,N1_445,25.65386658367332
N106,N106_104,bridge,SIKDAR PARA (2) CULVERT,22.5439360457943,92.0095418140186,0.30799999999999983,A,N106LRP038a,N1_445,25.76059094939214
N106,N106_105,link,Rangamati 31 km,22.5479441,92.0118611,0.5740000000000052,,N106LRP039,N1_445,26.256495933692783
N106,N106_106,bridge,Chukhover Mil Bridge,22.5486653716738,92.0123754300429,0.10099999999999909,A,N106LRP038c,N1_445,26.35204993556337
N106,N106_107,bridge,RANGUNID,22.5497767287553,92.0132607725321,0.15800000000000125,A,N106LRP038e,N1_445,26.505296219670075
N106,N106_108,bridge,RAMGONA BOX CULVERT,22.5513393394799,92.0149879886524,0.25199999999999534,A,N106LRP039a,N1_445,26.751999075280462
N106,N106_109,link,Ranga mati 30 km,22.5529444,92.0174438,0.33200000000000074,,N106LRP040,N1_445,27.049716708276183
N106,N106_110,bridge,THANDHA CHOR ARCH MASONRY,22.5531626085714,92.0181951722448,0.08500000000000085,D,N106LRP039b,N1_445,27.1174005044459
N106,N106_111,link,Rangamati 29 km,22.5559167,92.0266938,0.9660000000000011,,N106LRP041,N1_445,27.9120799503626
N106,N106_112,bridge,THANDA SORI,22.555958752855,92.0267886431918,0.011000000000002785,A,N106LRP040a,N1_445,27.921952245870987
N106,N106_113,bridge,THANDA CHORI SLAB,22.557728795754,92.0307806793557,0.46299999999999386,A,N106LRP041a,N1_445,28.338103180137896
N106,N106_114,bridge,THANDA CHORI,22.5593320279411,92.03388754375,0.38400000000000034,A,N106LRP041b,N1_445,28.681719550594394
N106,N106_115,link,Rangamati 28 km,22.5597778,92.0346108,0.09700000000000131,,N106LRP042,N1_445,28.767870298506946
N106,N106_116,bridge,Rahirhat Bridge,22.563634790773,92.037962580798,0.597999999999999,C,N106LRP042a,N1_445,29.317332242720447
N106,N106_117,link,Rangamati 27 km,22.5683882,92.0397774,0.5820000000000007,,N106LRP043,N1_445,29.839123344396707
N106,N106_118,bridge,RANIRHAT ARCH MASONRY,22.5684408152941,92.0398071417647,0.006999999999997897,C,N106LRP042c,N1_445,29.845552213916807
N106,N106_119,bridge,RANIARAT ARCH,22.5701004150375,92.040662581203,0.2150000000000034,B,N106LRP042d,N1_445,30.042853344693757
N106,N106_120,bridge,RANIRAT ARCK,22.574619117161,92.0427147411016,0.5439999999999969,A,N106LRP043b,N1_445,30.562154421831337
N106,N106_121,bridge,SADAKPARA BOX,22.5756298175757,92.0434282727272,0.14800000000000324,A,N106LRP043c,N1_445,30.695281837360383
N106,N106_122,link,Rangamati 26 km,22.5758049,92.0435552,0.026000000000003354,,N106LRP044,N1_445,30.718564321334117
N106,N106_123,bridge,SADAK NAGAR CUL,22.5794600180055,92.0473380518005,0.6029999999999944,A,N106LRP044a,N1_445,31.27969322767863
N106,N106_124,bridge,GUBTULL CULVERT,22.580563896319,92.0485816122699,0.18500000000000227,A,N106LRP044b,N1_445,31.455874895494706
N106,N106_125,link,"Rangamati 25 km,Ghagra 6 km",22.5815827,92.0501389,0.20700000000000074,,N106LRP045,N1_445,31.6457040973122
N106,N106_126,bridge,MOGOY CHORI,22.5836623015105,92.0551782392749,0.5829999999999984,A,N106LRP045a,N1_486,32.12976115211529
N106,N106_127,link,"Rangamati 24 km,Ghagra 6 km",22.5852774,92.0595833,0.49499999999999744,,N106LRP046,N1_486,32.46069608592519
N106,N106_128,bridge,MOGA CHORI,22.5883422208333,92.0657728458333,0.7280000000000015,A,N106LRP046a,N1_486,33.0140428221478
N106,N106_129,link,"Rangamati 23 km,Ghagra 5 km",22.5900274,92.0690827,0.39000000000000057,,N106LRP047,N1_486,33.31732803472303
N106,N106_130,bridge,MOGAY CHORI,22.5905680590038,92.0694488149425,0.0799999999999983,B,N106LRP046c,N1_486,33.38730447151099
N106,N106_131,bridge,MOGI CHORI,22.5934267934865,92.0713846477011,0.4230000000000018,A,N106LRP047a,N1_486,33.757368545772984
N106,N106_132,link,Km post missing,22.5942497,92.0758049,0.4969999999999999,,N106LRP048,N1_486,34.02014509372611
N106,N106_133,link,Km post missing,22.5986386,92.0836386,1.0,,N106LRP049,N1_486,34.79269362795768
N106,N106_134,link,"Rangamati 20 km,Ghagra 2 km",22.6033611,92.0904719,0.9209999999999994,,N106LRP050,N1_486,35.56324309132477
N106,N106_135,bridge,MOGI CHORI,22.6037405683776,92.0909075887259,0.09199999999999875,A,N106LRP049a,N1_486,35.620428140639426
N106,N106_136,bridge,GARRA ARCH,22.6048707241979,92.0922051834097,0.2740000000000009,C,N106LRP050b,N1_486,35.79082472968633
N106,N106_137,link,Information missing,22.6078611,92.0956386,0.7250000000000014,,N106LRP051,N1_486,36.2422910574586
N106,N106_138,bridge,GHAGRA ARCH MASO,22.6095055465408,92.0974894968553,0.28300000000000125,A,N106LRP051b,N1_486,36.48926717867881
N106,N106_139,bridge,GHARA PARA ARCH,22.610977431132,92.0999182283018,0.3369999999999962,A,N106LRP051d,N1_486,36.74507193305202
N106,N106_140,bridge,GAGRA BRIDGE,22.6120300251572,92.1016550955975,0.24100000000000676,A,N106LRP051e,N1_486,36.92839762270418
N106,N106_141,link,"Rangamati 18 km,Ghagra 0 km",22.6122222,92.1019722,0.04399999999999693,,N106LRP052,N1_486,36.96190263161633
N106,N106_142,bridge,GAIYA CHARA,22.6164087248626,92.1024845527472,0.46300000000000097,C,N106LRP052a,N1_486,37.403416793374156
N106,N106_143,bridge,GAIACHORA ARCH MASONARY,22.6180272733516,92.102682632967,0.17900000000000205,A,N106LRP052b,N1_486,37.574284901059215
N106,N106_144,link,Rangamati 17 km,22.6203604,92.1038056,0.46299999999999386,,N106LRP053,N1_486,37.85802853294655
N106,N106_145,bridge,KALA BAGAN (2) ARCH(L),22.6204395223404,92.1039324444149,0.017000000000003013,A,N106LRP053a,N1_486,37.87161070119819
N106,N106_146,bridge,KHALA BAGAN 1,22.6206768893617,92.1043129776595,0.05100000000000193,A,N106LRP053b,N1_486,37.91236710762905
N106,N106_147,bridge,KOLA BAGAN ARCH MASONRY,22.6220498946808,92.1065141013297,0.2949999999999946,C,N106LRP053d,N1_486,38.14840414736918
N106,N106_148,bridge,MOIS PARA CULVERT,22.6225344,92.1074005736842,0.10300000000000153,B,N106LRP053e,N1_486,38.23676694246037
N106,N106_149,bridge,MOSHIS PARA CULVERT,22.6229414321525,92.1081668079019,0.08899999999999864,A,N106LRP053f,N1_486,38.31204238416582
N106,N106_150,bridge,MOSH PARA ARCH MASONRY,22.6238188414168,92.1100887305177,0.27600000000000335,A,N106LRP053g,N1_486,38.48684758504963
N106,N106_151,link,Rangamati 16 km,22.6240827,92.1106667,0.08299999999999841,,N106LRP054,N1_486,38.53950675235365
N106,N106_152,bridge,MOIS PARA ARCH MASONRY,22.6278068480314,92.1130745535433,0.4930000000000021,B,N106LRP054b,N1_486,39.02035107101346
N106,N106_153,bridge,KOBAGON ARCH MASONRY,22.6315620774193,92.1138548677419,0.5050000000000026,A,N106LRP054c,N1_486,39.42996507516662
N106,N106_154,link,Information missing,22.6320549,92.1146389,0.09999999999999432,,N106LRP055,N1_486,39.51479268589356
N106,N106_155,bridge,BOTH BANI CULVERT,22.638833161809,92.115618243216,0.8860000000000028,A,N106LRP055b,N1_486,40.23536625266792
N106,N106_156,link,Rangamati 14 km,22.6393608,92.1153056,0.07000000000000028,,N106LRP056,N1_486,40.274029002303095
N106,N106_157,bridge,CHITTA ARCH MASONRY,22.639689152,92.1174593697142,0.33099999999999596,A,N106LRP056a,N1_486,40.4040463356961
N106,N106_158,bridge,MANIK CHARI BOX CULVERT,22.6408329699999,92.12168824,0.6210000000000022,A,N106LRP056c,N1_486,40.711294883615984
N106,N106_159,link,Rangamati 13 km,22.6411663,92.1224716,0.10800000000000409,,N106LRP057,N1_486,40.78056340635557
N106,N106_160,link,Rangamati 12 km,22.6446108,92.1289716,1.0389999999999944,,N106LRP058,N1_486,41.425173646288485
N106,N106_161,bridge,MONIK CHAR I RCC GIDER BRIDGE,22.6448155370689,92.1296145956896,0.12000000000000455,A,N106LRP058a,N1_486,41.47574814098855
N106,N106_162,link,"Rangamati 11 km, Manikchan 1 km",22.6461941,92.1339441,0.8079999999999998,,N106LRP059,N1_486,41.81772834419233
N106,N106_163,link,"Rangamati 10 km,Manikchhari  0 km",22.6510833,92.1412497,1.0420000000000016,,N106LRP060,N1_486,42.65077816086479
N106,N106_164,link,Km post missing,22.654,92.1470274,1.0,,N106LRP061,N1_486,43.219789064417995
N106,N106_165,link,Rangamati 8 km,22.6584167,92.1513611,0.8259999999999934,,N106LRP062,N1_486,43.86496046007953
N106,N106_166,link,Rangamati 7 km,22.6631389,92.1578889,1.0100000000000051,,N106LRP063,N1_486,44.65082941499753
N106,N106_167,link,Km post missing,22.6612778,92.1665833,1.0,,N106LRP064,N1_486,44.91923929372567
N106,N106_168,link,Km post missing,22.6574444,92.1738604,1.0,,N106LRP065,N1_486,44.94164748181948
N106,N106_169,link,Rangamati 4 km,22.6522778,92.1796382,1.009999999999998,,N106LRP066,N1_492,44.71210777806975
N106,N106_170,link,Km post missing,22.647083,92.1852219,1.0,,N106LRP067,N1_492,44.48133987606387
N106,N106_171,link,Rangamati 2 km,22.6463052,92.1926663,0.9000000000000057,,N106LRP068,N1_492,44.78487831719179
N106,N106_172,link,Police Comissionar Bunglow 1 km,22.6454441,92.1974163,0.8999999999999915,,N106LRP069,N1_492,44.949510705226004
N106,N106_173,sourcesink,The road ends Infront of DC Bunglow,22.6485274,92.2018333,0.42499999999999716,,N106LRPE,N1_492,45.47648462598729
N2,N2_0,sourcesink,Road Start from N1 at Katchpur,23.7059167,90.5214438,0.0,,N2LRPS,N1_12,0.2038742659524721
N2,N2_1,link,Sylhet 230 km,23.7068889,90.5204716,0.166,,N2LRP001,N1_11,0.2372162348291884
N2,N2_2,link,Sylhet 229 km,23.7151389,90.5168327,0.9999999999999999,,N2LRP002,N1_11,1.1527528803421392
N2,N2_3,bridge,JATRAMURA BRIDGE,23.7180650594594,90.5157713121621,0.345,B,N2LRP002a,N1_11,1.4943314318927041
N2,N2_4,link,Km post missing,23.723666,90.5136667,0.655,,N2LRP003,N1_11,2.151250921852223
N2,N2_5,link,Information missing,23.7310549,90.5187493,1.0100000000000002,,N2LRP004,N1_11,2.894690825741577
N2,N2_6,link,Sylhet 226 km,23.7386663,90.523916,1.0,,N2LRP005,N1_12,3.737544995061225
N2,N2_7,link,Km post broken,23.7431108,90.5322493,1.0,,N2LRP006,N1_12,4.329884369324125
N2,N2_8,link,Km post broken,23.7471941,90.5410552,1.0099999999999998,,N2LRP007,N105_16,3.911938038200264
N2,N2_9,link,Sylhet 223 km,23.7551111,90.5453608,1.0,,N2LRP008,N105_16,3.171689740503849
N2,N2_10,link,Km post missing,23.7630278,90.5503889,1.0,,N2LRP009,N105_17,2.3532012956503907
N2,N2_11,link,Km post broken,23.769666,90.5566389,1.0,,N2LRP010,N105_17,1.5266109392273939
N2,N2_12,link,Km post broken,23.7774716,90.5616667,1.0099999999999998,,N2LRP011,N105_18,0.9198268038245628
N2,N2_13,link,Km post missing,23.7849719,90.5660278,1.0,,N2LRP012,N105_19,0.5506128725435158
N2,N2_14,bridge,GOLA GANDE BRIDGE,23.7853886,90.5689207170731,0.2859999999999996,B,N2LRP012c,N105_19,0.4264063793191168
N2,N2_15,bridge,SHAWGHAT BOX CULVERT,23.7889337462616,90.5739290696261,0.6980000000000004,A,N2LRP012f,N105_19,0.5223546963478308
N2,N2_16,link,Km post broken,23.7892497,90.5742771,0.031000000000000583,,N2LRP013,N105_19,0.5567901644377049
N2,N2_17,link,Km post missing,23.7966941,90.5798049,1.0,,N2LRP014,N105_20,1.1493431492208037
N2,N2_18,bridge,ADURI BOX CULVERT,23.7976774888888,90.5808413907407,0.15499999999999936,B,N2LRP014a,N105_20,1.2382418025475983
N2,N2_19,link,Km post missing,23.8035833,90.5860552,0.8450000000000006,,N2LRP015,N105_21,1.6779965132051868
N2,N2_20,bridge,ADURI BOX CULVERT,23.8043535636363,90.5868510651515,0.12199999999999989,B,N2LRP015a,N105_21,1.7458674552059072
N2,N2_21,link,Sylhet 215 km,23.8108333,90.5919163,0.8780000000000001,,N2LRP016,N105_21,2.30851629657105
N2,N2_22,bridge,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,0.4659999999999993,A,N2LRP016a,N105_21,2.681864574679521
N2,N2_23,bridge,BANTI BRIDGE,23.8175902727272,90.5980362409091,0.5130000000000017,C,N2LRP017a,N105_21,3.1403319025790997
N2,N2_24,link,Km post missing,23.8180549,90.5985274,0.028999999999999915,,N2LRP017,N105_21,3.2070343485505592
N2,N2_25,bridge,PATCHRUKHI CULVERT,23.8240644910256,90.6041620474358,0.9190000000000005,C,N2LRP017c,N105_23,3.935809696222452
N2,N2_26,link,Sylhet 213 km,23.8246104,90.6045,0.07299999999999685,,N2LRP018,N105_23,3.9822890863203404
N2,N2_27,bridge,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,0.7550000000000026,A,N2LRP018a,N105_24,4.592832995568704
N2,N2_28,link,Km post missing,23.8313049,90.611,0.24499999999999744,,N2LRP019,N105_25,4.803053462379774
N2,N2_29,bridge,SON PARA,23.8361761919786,90.6158002716577,0.7330000000000005,B,N2LRP019a,N105_26,5.401508394345939
N2,N2_30,link,Sylhet 211 km,23.8380552,90.6176104,0.277000000000001,,N2LRP020,N105_26,5.6352054269456
N2,N2_31,bridge,FURINGDIA BOX CULVERT,23.8420215152592,90.6225475748148,0.6739999999999995,A,N2LRP020a,N105_26,6.2479864782520655
N2,N2_32,link,Sylhet 210 km,23.8439163,90.6249993,0.3260000000000005,,N2LRP021,N105_26,6.553452763995545
N2,N2_33,bridge,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,0.29299999999999926,A,N2LRP021a,N105_27,6.827574361519501
N2,N2_34,bridge,PURINDHA BOX CULVERT,23.8498411622356,90.6315629367069,0.6539999999999999,A,N2LRP021b,N105_27,7.375079872377545
N2,N2_35,link,Sylhet 209 km,23.8501944,90.6318604,0.053000000000000824,,N2LRP022,N105_27,7.41531869139265
N2,N2_36,bridge,SHAT GRAM BOX CULVERT,23.8552059112311,90.6386719605831,0.9229999999999983,B,N2LRP022a,N105_27,8.246078145946468
N2,N2_37,link,Sylhet 208 km,23.8554444,90.6394997,0.08200000000000074,,N2LRP023,N105_27,8.334300045043996
N2,N2_38,link,Sylhet 207 km,23.8554722,90.6491663,1.0,,N2LRP024,N105_27,9.269913650640175
N2,N2_39,bridge,BAGBARI BOX CULVERT,23.8551351154798,90.6523555436532,0.33000000000000185,A,N2LRP024a,N105_27,9.569801768004375
N2,N2_40,bridge,RAINADI BOX CULVERT,23.85482810625,90.65862330625,0.6439999999999984,A,N2LRP024b,N105_27,10.174187531765183
N2,N2_41,link,Sylhet 206 km,23.8548056,90.6589167,0.0259999999999998,,N2LRP025,N105_27,10.202345329089843
N2,N2_42,bridge,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,0.4819999999999993,A,N2LRP025a,N105_26,10.648105408133866
N2,N2_43,bridge,NAWPARA BOX CULVERT,23.8538887225352,90.6674320528169,0.3990000000000009,A,N2LRP025b,N105_26,10.996265932910704
N2,N2_44,link,Sylhet 205 km,23.8536111,90.6686938,0.12900000000000134,,N2LRP026,N105_26,11.109267255480978
N2,N2_45,link,Km post broken,23.8587778,90.672666,0.9899999999999984,,N2LRP027,N105_27,11.667475711869109
N2,N2_46,link,Km post missing,23.8668882,90.6685271,1.0,,N2LRP028,N105_27,11.542302981640116
N2,N2_47,link,Sylhet 202 km,23.8757771,90.6667493,1.0,,N2LRP029,N105_28,11.714101770880058
N2,N2_48,bridge,KURIRPARA BOX CULVERT,23.8777000377733,90.6666340974155,0.21600000000000108,A,N2LRP029a,N105_28,11.786540036249567
N2,N2_49,bridge,CHAITABOR BOX CULVERT,23.8821253296774,90.6664902774193,0.5010000000000012,A,N2LRP029b,N105_28,11.977265498781753
N2,N2_50,link,Sylhet 201 km,23.8846108,90.6658056,0.2829999999999977,,N2LRP030,N105_28,12.037079198284998
N2,N2_51,bridge,Panchdona Bridge,23.8936715910973,90.6671215770186,1.2880000000000003,A,N2LRP031c,N105_29,12.633367992545294
N2,N2_52,bridge,BOLTIRISH KANE CULVERT,23.8944074858369,90.6720957695279,0.5120000000000005,B,N2LRP031e,N105_29,13.11621156516632
N2,N2_53,link,Km post missing,23.8950274,90.6740271,0.1999999999999993,,N2LRP032,N105_29,13.321793523178796
N2,N2_54,bridge,SHIKANDI BOX CULVERT,23.8952390502941,90.6744398613725,0.053000000000000824,C,N2LRP031f,N105_29,13.369896804682172
N2,N2_55,link,Sylhet 198 km,23.8994163,90.6825549,0.9770000000000003,,N2LRP033,N105_29,14.31647323650593
N2,N2_56,bridge,UTTAR BAYANDA CULVERT,23.9052630964179,90.68532964,0.713000000000001,A,N2LRP033a,N105_29,14.87929167244698
N2,N2_57,link,Km post missing,23.9076667,90.6864719,0.28699999999999903,,N2LRP034,N105_29,15.114356649145392
N2,N2_58,link,Sylhet 196 km,23.9154167,90.6913886,1.009999999999998,,N2LRP035,N105_29,15.990767558678678
N2,N2_59,bridge,BAGDI BOX CULVERT,23.9219850495049,90.6971526,0.9390000000000001,A,N2LRP035b,N105_29,16.879305019465367
N2,N2_60,link,Km post broken,23.9224716,90.6975552,0.06099999999999994,,N2LRP036,N105_29,16.943260350671387
N2,N2_61,bridge,BAGDI - 2 CULVERT,23.9240587152317,90.6994088524503,0.2989999999999995,A,N2LRP036a,N105_29,17.197804343857314
N2,N2_62,link,Km post missing,23.922666,90.7036389,0.7010000000000005,,N2LRP037,N105_29,17.474031424501852
N2,N2_63,bridge,BASAIL BRIDGE OVER ROAD,23.931131565594,90.7049377079207,0.2220000000000013,A,N2LRP037a,N105_29,18.104389459909033
N2,N2_64,bridge,VALARAGAR CULVERT,23.9349686331683,90.7082789089108,0.5339999999999989,B,N2LRP037d,N105_29,18.627111257145636
N2,N2_65,link,Km post missing,23.9367219,90.7098056,0.24399999999999977,,N2LRP038,N105_29,18.866379504877052
N2,N2_66,bridge,Bala Nagar Bridge,23.9397914928366,90.7099972916905,0.3440000000000012,A,N2LRP038a,N105_29,19.081797173698057
N2,N2_67,bridge,KARAR CHAR CULVERT,23.9433782305555,90.7101259086419,0.40500000000000114,A,N2LRP038c,N105_29,19.33039482295298
N2,N2_68,link,Sylhet 192 km,23.9454441,90.71075,0.25099999999999767,,N2LRP039,N105_29,19.52013785337413
N2,N2_69,bridge,KARAR CHAR CULVERT (2),23.9461092865168,90.7111084978549,0.08200000000000074,A,N2LRP039a,N105_29,19.594132166920687
N2,N2_70,bridge,NAGOR BARI CULVERT,23.9534068022471,90.7151372139938,0.8930000000000007,A,N2LRP039c,N105_29,20.417726356200955
N2,N2_71,link,Sylhet 191 km,23.9536111,90.71525,0.02499999999999858,,N2LRP040,N105_29,20.440886900127172
N2,N2_72,bridge,PATUAR PAR CULVERT,23.9561707439089,90.7166429961178,0.3230000000000004,A,N2LRP040a,N105_29,20.729933098137295
N2,N2_73,bridge,BARAITULA BUSTANT CULVERT,23.9603680732262,90.7189657170013,0.5249999999999986,A,N2LRP040b,N105_29,21.208699064768744
N2,N2_74,link,Km post missing,23.9615833,90.7196382,0.15200000000000102,,N2LRP041,N105_29,21.347699020958974
N2,N2_75,bridge,SAYED NAGAR CULVERT,23.9639584596899,90.7209383751938,0.2980000000000018,B,N2LRP041a,N105_29,21.61875236954137
N2,N2_76,bridge,SAYEA NAGAR (2) CULVERT,23.9659905115234,90.722087436914,0.25500000000000256,A,N2LRP041b,N105_29,21.853984778076985
N2,N2_77,link,Sylhet 189 km,23.9695549,90.7242216,0.4469999999999956,,N2LRP042,N105_29,22.27672415777265
N2,N2_78,bridge,SAYED NAGOR CULVERT,23.970321226799,90.7248602101737,0.10900000000000176,A,N2LRP042a,N105_29,22.381557450383976
N2,N2_79,bridge,SAYED NAGOR CULVERT,23.972844874473,90.7269674786885,0.35900000000000176,B,N2LRP042b,N105_29,22.727261316879414
N2,N2_80,bridge,SAYED NAGOR CULVERT,23.975807317647,90.7294643364705,0.41899999999999693,B,N2LRP042d,N105_29,23.135118630781687
N2,N2_81,link,Km post missing,23.9766382,90.730166,0.11299999999999955,,N2LRP043,N105_29,23.24966457998335
N2,N2_82,bridge,ITAKHOLA CULVERT,23.9781330395061,90.7314758677469,0.24399999999999977,A,N2LRP043a,N105_29,23.459413953375716
N2,N2_83,bridge,ITAKHOLO CULVERT,23.9798693555555,90.7330660097222,0.48799999999999955,A,N2LRP043d,N105_29,23.70833804318034
N2,N2_84,link,Sylhet 187 km,23.981416,90.7381941,0.2880000000000038,,N2LRP044,N105_29,24.21333458675514
N2,N2_85,bridge,SHASPUR CULVERT,23.9820949046511,90.7403769,0.23700000000000188,A,N2LRP044a,N105_29,24.43035598316699
N2,N2_86,bridge,GASIRDIA CULVERT,23.9858674793103,90.7463042965517,0.7509999999999977,A,N2LRP044c,N105_29,25.160413911011883
N2,N2_87,link,Sylhet 186 km,23.9859441,90.7463886,0.012000000000000455,,N2LRP045,N105_29,25.172461864167268
N2,N2_88,bridge,GASHIRDIA BOX CULVERT,23.990556033582,90.7532248432835,0.865000000000002,A,N2LRP045b,N105_29,26.033543149363187
N2,N2_89,link,Sylhet 185 km,23.9911941,90.7543611,0.134999999999998,,N2LRP046,N105_29,26.167405133618963
N2,N2_90,bridge,Simbi Bridge,23.9941083857142,90.7598198171428,0.644999999999996,A,N2LRP046a,N105_29,26.799872425099256
N2,N2_91,link,Sylhet 184 km,23.9957497,90.7628333,0.365000000000002,,N2LRP047,N105_29,27.15154645707322
N2,N2_92,bridge,KHARAMARA BOX CULVERT,23.9959048614285,90.7631233928571,0.03399999999999892,A,N2LRP046c,N105_29,27.185203491374853
N2,N2_93,bridge,KUNDAR PARA (1) BOX CULVERT,23.9967209346303,90.7646600762645,0.1810000000000045,A,N2LRP047a,N105_29,27.363093822906887
N2,N2_94,bridge,KUNDARPARA (2) BOX CULVERT,23.9978465210526,90.7668094552631,0.2539999999999978,A,N2LRP047c,N105_29,27.610836849539023
N2,N2_95,link,Sylhet 183 km,24.0002222,90.7713882,0.5360000000000014,,N2LRP048,N105_29,28.13725313235719
N2,N2_96,bridge,HAZI BAGAN CULVERT,24.0004307077966,90.7721521084745,0.08299999999999841,A,N2LRP048a,N105_29,28.211777255977637
N2,N2_97,bridge,SHARIPULAIA BOX CULVERT,24.0029299085714,90.7803512152381,0.8800000000000026,A,N2LRP048b,N105_29,29.03212010630446
N2,N2_98,link,Sylhet 182 km,24.0030278,90.7806938,0.036999999999999034,,N2LRP049,N105_29,29.066012975874596
N2,N2_99,link,Information missing,24.0069722,90.7896108,1.019999999999996,,N2LRP050,N105_29,30.046851296228127
N2,N2_100,bridge,SHRISTIGAR BOX CULVERT,24.0070461755434,90.7897196461956,0.014000000000002899,A,N2LRP049a,N105_29,30.06062415218117
N2,N2_101,bridge,HAGIBAGAN BOX CULVERT,24.0092648319672,90.7929978532786,0.4200000000000017,A,N2LRP050a,N105_29,30.47478749098485
N2,N2_102,link,Sylhet 180 km,24.0127778,90.7983052,0.6659999999999968,,N2LRP051,N102_158,30.909767981528297
N2,N2_103,bridge,CHITAMNI BOX CULVERT,24.017088827027,90.8047933831081,0.8190000000000026,A,N2LRP051a,N102_158,30.318285876186714
N2,N2_104,link,Sylhet 179 km,24.0174993,90.8054167,0.08099999999999596,,N2LRP052,N102_158,30.261954196117532
